unit_id,file_name,doi,journal,year,article_title,reviewer_id,round_label,unit_order,word_count,gate_id,severity,issue_label,signal_terms
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__021__a1aedeb84595792f,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,21,111,observational_product_uncertainty_gate,major,uncertainty,dataset; error; accuracy
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__022__12c963be681e7372,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,22,101,observational_product_uncertainty_gate,major,uncertainty,remote sensing; detection; error
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__023__2ae8a4de0aa131ad,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,23,39,observational_product_uncertainty_gate,major,observational/product/uncertainty,remote sensing
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__024__52d061e04fa9caf0,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,24,115,observational_product_uncertainty_gate,major,uncertainty,remote sensing; uncertainty; error; accuracy
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__025__4ead2c545f7b1311,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,25,130,novelty_scope_gate,major,causal overclaim,general; nature; substantial
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__026__1d5b0bc5f546ba04,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,26,152,forest_land_use_conservation_gate,major,novelty/significance,forest; restoration; regeneration
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__027__88f553773c702e64,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,27,141,forest_land_use_conservation_gate,major,figure/table clarity,forest; regeneration
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__028__9ecca3fa7adcf4b9,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,28,107,forest_land_use_conservation_gate,major,uncertainty,forest; regeneration; management
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__029__af7ac1d1b5a723d2,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,29,156,forest_land_use_conservation_gate,major,figure/table clarity,forest; management
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__030__254aa2f8c87a6cc1,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,30,100,policy_management_claim_gate,major,policy/management/claim,decision; practice
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__031__96226666f44751cb,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,31,106,forest_land_use_conservation_gate,major,figure/table clarity,forest; regeneration
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__032__5e3407e19fa7c19b,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,32,112,forest_land_use_conservation_gate,major,uncertainty,forest; regeneration; management
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__033__1b4394321511a035,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,33,144,carbon_nitrogen_cycle_gate,major,carbon/nitrogen/cycle,carbon; sequestration
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__034__75a4b857bd8ab2f7,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,34,125,carbon_nitrogen_cycle_gate,major,definition/scope,carbon; sequestration
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__035__756245e645c5f5e2,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,35,136,policy_management_claim_gate,major,causal overclaim,policy; mitigation; restoration; intervention
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__036__853b74b66c103dd3,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,36,126,novelty_scope_gate,major,definition/scope,scope; nature; impact
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__037__854aaee63486f838,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,37,122,policy_management_claim_gate,major,causal overclaim,mitigation; restoration; intervention
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__038__026bfae9562ed6b9,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,38,119,forest_land_use_conservation_gate,major,policy implication,forest; deforestation
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__039__825589c43645edd0,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,39,108,generalist_clarity_gate,should_fix,figure/table clarity,unclear; table
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__040__550b2becc9e41136,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,40,155,forest_land_use_conservation_gate,major,validation,forest; regeneration
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__041__6baf781a2a540321,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,41,162,sampling_representativeness_gate,major,sampling/representativeness,sample; scale; resolution
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__042__d65c1aa6172957d9,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,42,113,policy_management_claim_gate,major,policy implication,policy; intervention
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__043__e37c679347d8061d,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,43,109,forest_land_use_conservation_gate,major,policy implication,forest; regeneration
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__044__bd048fc811c87929,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,44,105,forest_land_use_conservation_gate,major,forest/land/use/conservation,forest
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__045__1b091a6f436a965c,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,45,145,forest_land_use_conservation_gate,major,novelty/significance,forest; protected
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__046__67e3e71a5a768630,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,46,118,forest_land_use_conservation_gate,major,forest/land/use/conservation,forest
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__047__516c79fe34fa6ade,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,47,114,carbon_nitrogen_cycle_gate,major,carbon/nitrogen/cycle,carbon; sequestration
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__048__933eda45d76ba677,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,48,113,forest_land_use_conservation_gate,major,definition/scope,forest; restoration; tropical
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__049__d4768500150a19ed,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,49,170,forest_land_use_conservation_gate,major,policy implication,forest; restoration; regeneration; plantation
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__050__4f2f0f0c2a3c52b0,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,50,100,forest_land_use_conservation_gate,major,figure/table clarity,forest; regeneration; plantation; tropical
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__051__a6bf69ee735103f4,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,51,121,carbon_nitrogen_cycle_gate,major,policy implication,carbon; sequestration
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__052__d3257555dbc49b20,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,52,107,model_assumption_validation_gate,major,novelty/significance,model; prediction
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__053__b14bc9d630f18a9b,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,53,106,model_assumption_validation_gate,major,model/assumption/validation,scenario; prediction
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__054__7c221f911a90b2bf,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,54,139,observational_product_uncertainty_gate,major,observational/product/uncertainty,product; map
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__055__c2786fb028607fd6,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,55,104,generalist_clarity_gate,should_fix,definition/scope,unclear; define; figure
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__056__ea14a2f1dbbddff1,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,56,131,forest_land_use_conservation_gate,major,figure/table clarity,restoration; regeneration
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__057__a1c81110ef13a817,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,57,122,model_assumption_validation_gate,major,sampling/representativeness,model; prediction
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__058__ce02fae38f943288,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,58,117,forest_land_use_conservation_gate,major,forest/land/use/conservation,forest; regeneration
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__059__15ece2d18f62b5d8,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,unknown_round,59,102,generalist_clarity_gate,should_fix,sampling/representativeness,explain; description; figure
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__001__ebaca3b1076d4bfe,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,1,130,carbon_nitrogen_cycle_gate,major,novelty/significance,carbon; co2; sequestration
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__002__70f8dcab13fa9438,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,2,114,novelty_scope_gate,major,validation,novel; importance; timely
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__003__f962213834c53d67,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,3,105,model_assumption_validation_gate,major,uncertainty,uncertainty; robust; scenario
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__005__cbd3af206e0a8230,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,5,223,sampling_representativeness_gate,major,sampling/representativeness,sample; resolution
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__006__5b209631648eb3e1,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,6,109,forest_land_use_conservation_gate,major,policy implication,restoration
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__007__f8d69b6049e1235d,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,7,106,forest_land_use_conservation_gate,major,forest/land/use/conservation,forest; regeneration
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__008__0e7de9f4db3fe999,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,8,100,forest_land_use_conservation_gate,major,uncertainty,forest; regeneration
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__010__b48c9d922af6eca1,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,10,120,generalist_clarity_gate,should_fix,clarity/presentation,
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__011__8405e8e2297c4c41,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,11,199,carbon_nitrogen_cycle_gate,major,figure/table clarity,carbon; sequestration; sink
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__012__be5d5a278babe3b2,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,12,125,forest_land_use_conservation_gate,major,definition/scope,forest; regeneration
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__013__195b0219b766e2c5,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,13,121,sampling_representativeness_gate,major,sampling/representativeness,sample; representative; bias; random
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__014__6f0fd155ec588503,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,14,153,sampling_representativeness_gate,major,uncertainty,sample; spatial; bias
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__015__af68413e8db2078f,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,15,111,sampling_representativeness_gate,major,uncertainty,sample; spatial; random
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__016__ac88761b79a3b296,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,16,136,observational_product_uncertainty_gate,major,uncertainty,product; classification; error; accuracy
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__017__f25f8bbc916263cf,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,17,120,observational_product_uncertainty_gate,major,uncertainty,dataset; error; accuracy
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__018__a176f475ee0d7ee4,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,18,102,generalist_clarity_gate,should_fix,uncertainty,explain; figure; supplement
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__019__06667cee0906cbd4,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,19,131,observational_product_uncertainty_gate,major,uncertainty,error; accuracy
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__021__2d39aee654d32a91,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,21,102,observational_product_uncertainty_gate,major,observational/product/uncertainty,satellite; dataset; sensor
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__022__b4571dd7286e6aec,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,22,107,forest_land_use_conservation_gate,major,sampling/representativeness,forest; regeneration
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__023__7be370879d3c6635,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,23,119,observational_product_uncertainty_gate,major,observational/product/uncertainty,product; sensor
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__024__04beae60f7533163,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,24,100,observational_product_uncertainty_gate,major,causal overclaim,satellite; dataset; detection
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__025__36643417e2637071,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,25,115,observational_product_uncertainty_gate,major,definition/scope,dataset; sensor; accuracy
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__026__14296c2e2cb81b36,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,26,135,sampling_representativeness_gate,major,causal overclaim,field; scale
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__028__1fc5b43254b5876e,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,28,120,forest_land_use_conservation_gate,major,validation,forest
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__029__3da1808f1d6912cc,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,29,174,forest_land_use_conservation_gate,major,uncertainty,forest; regeneration; tropical
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__030__2e40aed15a1d95a4,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,30,32,model_assumption_validation_gate,major,uncertainty,sensitivity
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__031__8746c0bf76f6fca2,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,31,113,observational_product_uncertainty_gate,major,uncertainty,product; map; uncertainty
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__032__5d815dfbe991cdd7,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,32,104,forest_land_use_conservation_gate,major,uncertainty,forest; regeneration; tropical
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__033__b9cd2e56ea888db3,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,33,57,carbon_nitrogen_cycle_gate,major,uncertainty,carbon
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__034__19bbdee6744a3513,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,34,49,carbon_nitrogen_cycle_gate,major,carbon/nitrogen/cycle,co2
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__035__0890919202579fd1,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,35,157,policy_management_claim_gate,major,figure/table clarity,policy; restoration; implication
2024_nature_s41586-024-08106-4_peer_review__reviewer_3__001__792c957697cb659d,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_3,unknown_round,1,118,forest_land_use_conservation_gate,major,forest/land/use/conservation,forest; regeneration; tropical
2024_nature_s41586-024-08106-4_peer_review__reviewer_3__002__5b618951eca7d89e,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_3,unknown_round,2,105,carbon_nitrogen_cycle_gate,major,assumption/parameterization,carbon
2024_nature_s41586-024-08106-4_peer_review__reviewer_3__003__592e67bdd3f61935,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_3,unknown_round,3,106,forest_land_use_conservation_gate,major,sampling/representativeness,forest; regeneration
2024_nature_s41586-024-08106-4_peer_review__reviewer_3__006__b8666dd18cd5a772,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_3,unknown_round,6,101,biodiversity_ecosystem_function_gate,major,causal overclaim,biodiversity; diversity; ecosystem function
2024_nature_s41586-024-08106-4_peer_review__reviewer_3__007__4b5804150fa37f70,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_3,unknown_round,7,60,forest_land_use_conservation_gate,major,uncertainty,forest; tropical
2024_nature_s41586-024-08106-4_peer_review__reviewer_3__008__120a4c84539ad76a,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_3,unknown_round,8,143,forest_land_use_conservation_gate,major,assumption/parameterization,forest; restoration; regeneration; tropical
2024_nature_s41586-024-08106-4_peer_review__reviewer_3__009__0f3f90b6c965dd34,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_3,unknown_round,9,30,forest_land_use_conservation_gate,major,policy implication,restoration
2024_nature_s41586-024-08106-4_peer_review__reviewer_3__010__69641e7040d5224b,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_3,unknown_round,10,73,climate_trend_attribution_gate,major,novelty/significance,climate change
2024_nature_s41586-024-08106-4_peer_review__reviewer_3__011__c84fd0f86a8bfb05,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_3,unknown_round,11,23,carbon_nitrogen_cycle_gate,major,novelty/significance,carbon
2024_nature_s41586-024-08106-4_peer_review__reviewer_1__001__73e72a14115acda0,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_1,first_revision,1,168,generalist_clarity_gate,should_fix,validation,figure; table; methods
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__001__0845291b3cd9c3cc,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,1,38,sampling_representativeness_gate,major,sampling/representativeness,resolution
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__002__fa3f85aecd355907,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,2,31,observational_product_uncertainty_gate,major,observational/product/uncertainty,product
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__003__9f35f65cc4ad722f,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,3,59,sampling_representativeness_gate,major,figure/table clarity,resolution
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__004__8de800738f246ba4,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,4,31,sampling_representativeness_gate,major,sampling/representativeness,resolution
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__005__e8bfaa98d97a1d7e,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,5,32,sampling_representativeness_gate,major,validation,resolution
2024_nature_s41586-024-08106-4_peer_review__reviewer_2__006__d187fa25def282b9,2024_nature_s41586-024-08106-4_peer_review.pdf,10.1038/s41586-024-08106-4,Nature,2024,Global potential for natural regeneration in deforested tropical regions,reviewer_2,unknown_round,6,30,model_assumption_validation_gate,major,uncertainty,sensitivity
